,article_w_version,Statement_Match_Rate,Type_Match_Rate,Combined_Statement_Type_Match_Rate,Name_Match_Rate,Type_Name_Match_Rate,Type_Correct_Name_Match_Rate,Title_Match_Rate,Justification_Match_Rate,Title_Justification_Join_Match_Rate,All_Attribute_Accuracy,LLM_Miss_Rate,LLM_Unique_Discover_Rate,Both_Found_Count,Match_Counts,LLM_Unique_Discover_Counts,Total_Unique_Sentences
39,27-general-assembly-landlords_vv3,0.7647058823529411,0.5384615384615384,0.4117647058823529,0.23076923076923078,0.07692307692307693,0.14285714285714285,0.3076923076923077,0.0,0.07692307692307693,0.058823529411764705,0.23529411764705882,0.6136363636363636,13.0,2.0,27.0,44.0
40,28-scranton-ukrainian-weapons_avg,0.9090909090909091,0.8,0.7272727272727273,0.7,0.7,0.875,0.7,0.2,0.2,0.5454545454545454,0.09090909090909091,0.35294117647058826,10.0,7.0,6.0,17.0
41,28-scranton-ukrainian-weapons_vv3,0.9090909090909091,0.8,0.7272727272727273,0.7,0.7,0.875,0.7,0.2,0.2,0.5454545454545454,0.09090909090909091,0.35294117647058826,10.0,7.0,6.0,17.0
42,29-tim-scott-deregulate_avg,0.4375,0.2857142857142857,0.125,0.14285714285714285,0.14285714285714285,0.5,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0625,0.5625,0.6363636363636364,7.0,2.0,28.0,44.0
43,29-tim-scott-deregulate_vv3,0.4375,0.2857142857142857,0.125,0.14285714285714285,0.14285714285714285,0.5,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0625,0.5625,0.6363636363636364,7.0,2.0,28.0,44.0
44,3-SF renewed-sweeps_avg,0.7083333333333334,0.6470588235294118,0.4583333333333333,0.11764705882352941,0.0,0.0,0.11764705882352941,0.35294117647058826,0.35294117647058826,0.0,0.2916666666666667,0.29411764705882354,17.0,3.0,10.0,34.0
45,3-SF renewed-sweeps_vv3,0.7083333333333334,0.6470588235294118,0.4583333333333333,0.11764705882352941,0.0,0.0,0.11764705882352941,0.35294117647058826,0.35294117647058826,0.0,0.2916666666666667,0.29411764705882354,17.0,3.0,10.0,34.0
46,30-la-lower-rent-hikes_avg,0.4594594594594595,0.7058823529411765,0.32432432432432434,0.47058823529411764,0.47058823529411764,0.6666666666666666,0.47058823529411764,0.23529411764705882,0.23529411764705882,0.0,0.5405405405405406,0.4931506849315068,17.0,12.0,36.0,73.0
47,30-la-lower-rent-hikes_vv3,0.4594594594594595,0.7058823529411765,0.32432432432432434,0.47058823529411764,0.47058823529411764,0.6666666666666666,0.47058823529411764,0.23529411764705882,0.23529411764705882,0.0,0.5405405405405406,0.4931506849315068,17.0,12.0,36.0,73.0
48,31-SV-GT-vermont_bill_avg,1.0,0.88,0.88,0.48,0.48,0.5454545454545454,0.32,0.24,0.32,0.48,0.0,0.1935483870967742,25.0,18.0,6.0,31.0
49,31-SV-GT-vermont_bill_vv3,1.0,0.88,0.88,0.48,0.48,0.5454545454545454,0.32,0.24,0.32,0.48,0.0,0.1935483870967742,25.0,18.0,6.0,31.0
50,32-openai_board_avg,0.6470588235294118,0.0,0.0,0.5454545454545454,0.0,,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0,0.35294117647058826,0.6136363636363636,11.0,0.0,27.0,44.0
51,32-openai_board_vv3,0.6470588235294118,0.0,0.0,0.5454545454545454,0.0,,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0,0.35294117647058826,0.6136363636363636,11.0,0.0,27.0,44.0
52,33-human-border_patrol_towers_avg,0.5357142857142857,1.0,0.5357142857142857,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.2,0.2,0.35714285714285715,0.4642857142857143,0.06666666666666667,15.0,14.0,2.0,30.0
53,33-human-border_patrol_towers_vv3,0.5357142857142857,1.0,0.5357142857142857,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.2,0.2,0.35714285714285715,0.4642857142857143,0.06666666666666667,15.0,14.0,2.0,30.0
54,34-human-ca_guanranteed_income_avg,0.8518518518518519,1.0,0.8518518518518519,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.6086956521739131,0.6086956521739131,0.6666666666666666,0.14814814814814814,0.38636363636363635,23.0,19.0,17.0,44.0
55,34-human-ca_guanranteed_income_vv3,0.8518518518518519,1.0,0.8518518518518519,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.6086956521739131,0.6086956521739131,0.6666666666666666,0.14814814814814814,0.38636363636363635,23.0,19.0,17.0,44.0
56,4-SFO-Labor-Day_avg,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.7,0.6,0.0,0.375,10.0,10.0,6.0,16.0
57,4-SFO-Labor-Day_vv3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.7,0.6,0.0,0.375,10.0,10.0,6.0,16.0
58,5-Humboldt-SF-homeless-bus_avg,0.5833333333333334,0.7142857142857143,0.4166666666666667,0.5714285714285714,0.5714285714285714,0.8,0.5714285714285714,0.14285714285714285,0.5714285714285714,0.25,0.4166666666666667,0.07692307692307693,7.0,5.0,1.0,13.0
59,5-Humboldt-SF-homeless-bus_vv3,0.5833333333333334,0.7142857142857143,0.4166666666666667,0.5714285714285714,0.5714285714285714,0.8,0.5714285714285714,0.14285714285714285,0.5714285714285714,0.25,0.4166666666666667,0.07692307692307693,7.0,5.0,1.0,13.0
60,6-OUSD-basic-job_avg,0.88,0.8636363636363636,0.76,0.2727272727272727,0.2727272727272727,0.3157894736842105,0.2727272727272727,0.4090909090909091,0.5,0.08,0.12,0.358974358974359,22.0,10.0,14.0,39.0
61,6-OUSD-basic-job_vv3,0.88,0.8636363636363636,0.76,0.2727272727272727,0.2727272727272727,0.3157894736842105,0.2727272727272727,0.4090909090909091,0.5,0.08,0.12,0.358974358974359,22.0,10.0,14.0,39.0
62,7-District7-Candidate-Sues_avg,0.7142857142857143,0.6,0.42857142857142855,0.6,0.6,1.0,0.6666666666666666,0.06666666666666667,0.3333333333333333,0.38095238095238093,0.2857142857142857,0.27586206896551724,15.0,8.0,8.0,29.0
63,7-District7-Candidate-Sues_vv3,0.7142857142857143,0.6,0.42857142857142855,0.6,0.6,1.0,0.6666666666666666,0.06666666666666667,0.3333333333333333,0.38095238095238093,0.2857142857142857,0.27586206896551724,15.0,8.0,8.0,29.0
