,article_w_version,Statement_Match_Rate,Type_Match_Rate,Combined_Statement_Type_Match_Rate,Name_Match_Rate,Type_Name_Match_Rate,Type_Correct_Name_Match_Rate,Title_Match_Rate,Justification_Match_Rate,Title_Justification_Join_Match_Rate,All_Attribute_Accuracy,LLM_Miss_Rate,LLM_Unique_Discover_Rate,Both_Found_Count,Match_Counts,LLM_Unique_Discover_Counts,Total_Unique_Sentences
56,19-oakland-sues-SW-airlines_avg,0.6666666666666666,0.875,0.5833333333333334,0.5,0.5,0.5714285714285714,0.5,0.125,0.125,0.16666666666666666,0.3333333333333333,0.2,8.0,4.0,3.0,15.0
62,2-Best-DDR-player_avg,0.45714285714285713,1.0,0.45714285714285713,1.0,1.0,1.0,1.0,0.5888888888888889,0.5888888888888889,0.3142857142857142,0.5428571428571429,0.0,9.6,9.6,0.0,21.0
68,20-bill-easier-access_avg,0.875,0.8571428571428571,0.75,0.8571428571428571,0.8571428571428571,1.0,0.8571428571428571,0.0,0.42857142857142855,0.375,0.125,0.11111111111111112,7.0,6.0,1.0,9.0
74,21-trump-kamala-mispronounce_avg,0.9333333333333332,1.0,0.9333333333333332,1.0,1.0,1.0,1.0,0.0,0.0,0.9333333333333332,0.06666666666666667,0.6254545454545454,2.8,2.8,5.6,8.6
80,22-Judge-rules-breona-taylor_avg,0.6625,0.7305555555555555,0.475,0.6555555555555557,0.6333333333333334,0.8678571428571429,0.736111111111111,0.40555555555555556,0.5194444444444445,0.3625,0.3375,0.1560233918128655,10.6,6.8,3.0,19.0
86,23-black-landowners-11mins_avg,0.7375,0.6606060606060605,0.4875,0.6257575757575757,0.5424242424242424,0.8214285714285715,0.6257575757575757,0.2909090909090909,0.4924242424242424,0.2875,0.2625,0.26519856954639565,11.8,5.8,5.8,21.8
92,24-what-happens-to-migrants_avg,0.6363636363636364,1.0,0.6363636363636364,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.8571428571428571,0.5454545454545454,0.36363636363636365,0.26666666666666666,7.0,6.0,4.0,15.0
98,25-ballot-access-trans_avg,0.4864864864864865,0.87266885161622,0.4216216216216216,0.7162264635948847,0.6496304864725917,0.7475490196078431,0.7162264635948847,0.16467450677976997,0.21063556326714222,0.24324324324324326,0.5135135135135135,0.11025308591956351,18.0,11.2,4.6,41.6
104,26-biden-harris-11M_avg,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8214285714285715,1.0,1.0,4.8,5.8
110,27-general-assembly-landlords_avg,0.5058823529411764,0.8166666666666667,0.4117647058823529,0.5833333333333334,0.5833333333333334,0.7142857142857143,0.5833333333333334,0.35,0.35,0.23529411764705882,0.49411764705882355,0.23633033633033634,8.6,5.0,5.4,22.4
116,28-scranton-ukrainian-weapons_avg,0.8363636363636363,0.8305555555555557,0.6909090909090908,0.6766666666666665,0.6766666666666665,0.8178571428571428,0.6766666666666665,0.38055555555555554,0.48722222222222217,0.43636363636363634,0.16363636363636364,0.3919047619047619,9.2,6.2,7.6,18.6
