,article_w_version,Statement_Match_Rate,Type_Match_Rate,Combined_Statement_Type_Match_Rate,Name_Match_Rate,Type_Name_Match_Rate,Type_Correct_Name_Match_Rate,Title_Match_Rate,Justification_Match_Rate,Title_Justification_Join_Match_Rate,All_Attribute_Accuracy,LLM_Miss_Rate,LLM_Unique_Discover_Rate,Both_Found_Count,Match_Counts,LLM_Unique_Discover_Counts,Total_Unique_Sentences
29,17-homelessness-santa-clara_vv3,0.5,0.8,0.4,0.9,0.8,1.0,0.9,0.0,0.0,0.3,0.5,0.0,10.0,8.0,0.0,20.0
30,17-homelessness-santa-clara_vv4,0.55,0.7272727272727273,0.4,0.8181818181818182,0.7272727272727273,1.0,0.8181818181818182,0.0,0.0,0.4,0.45,0.0,11.0,8.0,0.0,20.0
31,17-homelessness-santa-clara_vv5,0.65,0.6923076923076923,0.45,0.6153846153846154,0.6153846153846154,0.8888888888888888,0.6153846153846154,0.0,0.0,0.25,0.35,0.13043478260869565,13.0,8.0,3.0,23.0
32,18-wyoming-primary-dems_avg,0.6410256410256411,0.8425925925925926,0.5384615384615384,0.8796296296296297,0.8425925925925926,1.0,0.8379629629629629,0.6435185185185185,0.6435185185185185,0.4615384615384615,0.35897435897435903,0.1488095238095238,8.333333333333334,7.0,2.3333333333333335,15.333333333333334
33,18-wyoming-primary-dems_vv3,0.6923076923076923,0.7777777777777778,0.5384615384615384,0.8888888888888888,0.7777777777777778,1.0,0.8888888888888888,0.5555555555555556,0.5555555555555556,0.46153846153846156,0.3076923076923077,0.07142857142857142,9.0,7.0,1.0,14.0
34,18-wyoming-primary-dems_vv4,0.6153846153846154,0.875,0.5384615384615384,0.875,0.875,1.0,0.75,0.625,0.625,0.46153846153846156,0.38461538461538464,0.1875,8.0,7.0,3.0,16.0
35,18-wyoming-primary-dems_vv5,0.6153846153846154,0.875,0.5384615384615384,0.875,0.875,1.0,0.875,0.75,0.75,0.46153846153846156,0.38461538461538464,0.1875,8.0,7.0,3.0,16.0
36,19-oakland-sues-SW-airlines_avg,0.5833333333333334,0.9523809523809524,0.5555555555555555,0.5793650793650793,0.5793650793650793,0.611111111111111,0.5793650793650793,0.08928571428571429,0.1865079365079365,0.16666666666666666,0.4166666666666667,0.05128205128205129,7.0,4.0,0.6666666666666666,12.666666666666666
37,19-oakland-sues-SW-airlines_vv3,0.5,1.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.5,0.0,6.0,4.0,0.0,12.0
38,19-oakland-sues-SW-airlines_vv4,0.6666666666666666,1.0,0.6666666666666666,0.5,0.5,0.5,0.5,0.125,0.25,0.16666666666666666,0.3333333333333333,0.07692307692307693,8.0,4.0,1.0,13.0
39,19-oakland-sues-SW-airlines_vv5,0.5833333333333334,0.8571428571428571,0.5,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.16666666666666666,0.4166666666666667,0.07692307692307693,7.0,4.0,1.0,13.0
