,article_w_version,Statement_Match_Rate,Type_Match_Rate,Combined_Statement_Type_Match_Rate,Name_Match_Rate,Type_Name_Match_Rate,Type_Correct_Name_Match_Rate,Title_Match_Rate,Justification_Match_Rate,Title_Justification_Join_Match_Rate,All_Attribute_Accuracy,LLM_Miss_Rate,LLM_Unique_Discover_Rate,Both_Found_Count,Match_Counts,LLM_Unique_Discover_Counts,Total_Unique_Sentences
89,24-what-happens-to-migrants_avg,0.4727272727272728,0.9,0.41818181818181815,0.9333333333333332,0.9,1.0,0.9333333333333332,0.16,0.7066666666666667,0.4,0.5272727272727272,0.335686274509804,5.2,4.4,5.6,16.6
95,25-ballot-access-trans_avg,0.46486486486486484,0.8223496240601504,0.3837837837837838,0.7927067669172931,0.6876065162907268,0.8344017094017093,0.7927067669172931,0.2062218045112782,0.310983709273183,0.23783783783783785,0.5351351351351352,0.15109466760629553,17.2,12.0,6.6,43.6
101,26-biden-harris-11M_avg,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.4,1.0,0.0,0.8833333333333332,1.0,1.0,7.6,8.6
107,27-general-assembly-landlords_avg,0.4705882352941177,0.8592592592592593,0.39215686274509803,0.7555555555555555,0.6148148148148148,0.7071428571428572,0.8925925925925927,0.3074074074074074,0.3074074074074074,0.1372549019607843,0.5294117647058824,0.08869395711500976,8.0,6.0,1.6666666666666667,18.666666666666668
111,28-scranton-ukrainian-weapons_avg,0.8,0.7566666666666666,0.6,0.6200000000000001,0.6200000000000001,0.8142857142857143,0.6422222222222222,0.3077777777777778,0.37777777777777777,0.4909090909090909,0.2,0.27321428571428574,8.8,5.6,4.2,15.2
117,29-tim-scott-deregulate_avg,0.484375,0.4126984126984127,0.203125,0.3571428571428571,0.27976190476190477,0.6666666666666666,0.3571428571428571,0.20436507936507936,0.20436507936507936,0.015625,0.515625,0.2515151515151515,7.75,2.25,5.5,21.5
122,3-SF renewed-sweeps_avg,0.4,0.538888888888889,0.2166666666666667,0.47444444444444445,0.47444444444444445,0.8800000000000001,0.47444444444444445,0.0611111111111111,0.08611111111111111,0.07499999999999998,0.6,0.1297208538587849,9.6,4.6,3.6,27.6
128,30-la-lower-rent-hikes_avg,0.3567567567567568,0.8789377289377288,0.31351351351351353,0.5749084249084249,0.5749084249084249,0.6536130536130536,0.5749084249084249,0.0,0.0,0.016216216216216217,0.6432432432432432,0.0755146322465784,13.2,7.6,3.2,40.2
134,31-SV-GT-vermont_bill_avg,0.48,0.7167832167832169,0.33999999999999997,0.7167832167832169,0.7167832167832169,1.0,0.7167832167832169,0.17482517482517482,0.21328671328671328,0.3,0.52,0.0728021978021978,12.0,8.5,2.0,27.0
137,32-openai_board_avg,0.7294117647058823,0.26,0.18823529411764708,0.5261538461538461,0.19384615384615383,0.7499999999999999,0.5261538461538461,0.37846153846153846,0.3984615384615385,0.07058823529411765,0.2705882352941177,0.189004329004329,12.4,2.8,4.0,21.0
143,33-human-border_patrol_towers_avg,0.4732142857142857,0.9052197802197803,0.4285714285714286,0.7362637362637363,0.7170329670329672,0.792948717948718,0.7184065934065934,0.13461538461538464,0.13461538461538464,0.25,0.5267857142857143,0.09630376344086022,13.25,9.5,3.0,31.0
148,34-human-ca_guanranteed_income_avg,0.4444444444444445,0.8883333333333333,0.4,0.8902777777777778,0.8008333333333333,0.9066666666666666,0.8902777777777778,0.2863888888888889,0.2863888888888889,0.23703703703703702,0.5555555555555556,0.12866935483870967,12.0,7.0,4.0,31.0
154,4-SFO-Labor-Day_avg,0.96,1.0,0.96,1.0,1.0,1.0,1.0,0.1622222222222222,0.28444444444444444,0.72,0.04,0.16433566433566432,9.6,9.6,2.0,12.0
160,5-Humboldt-SF-homeless-bus_avg,0.5208333333333334,0.4345238095238095,0.22916666666666663,0.5595238095238095,0.3988095238095238,0.9375,0.5595238095238095,0.1607142857142857,0.4345238095238095,0.20833333333333331,0.4791666666666667,0.2107142857142857,6.25,2.75,3.25,15.25
165,6-OUSD-basic-job_avg,0.42400000000000004,0.96,0.40800000000000003,0.790909090909091,0.790909090909091,0.8259090909090909,0.790909090909091,0.1290909090909091,0.3472727272727273,0.264,0.5760000000000001,0.1251596424010217,10.6,8.4,3.6,28.6
171,7-District7-Candidate-Sues_avg,0.3333333333333333,0.7142857142857143,0.23809523809523808,0.6785714285714286,0.6785714285714286,0.95,0.6785714285714286,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.6666666666666666,0.15125000000000002,7.0,4.75,3.75,24.75
176,8-primary-recount-complete_avg,0.6799999999999999,1.0,0.6799999999999999,1.0,1.0,1.0,1.0,0.0,0.0,0.2,0.32,0.25512265512265514,3.4,3.4,2.4,7.4
182,9-steph-curry-gold_avg,0.7777777777777778,0.7142857142857143,0.5555555555555556,0.7142857142857143,0.7142857142857143,1.0,0.7142857142857143,0.34285714285714286,0.34285714285714286,0.4444444444444445,0.22222222222222224,0.26153846153846155,7.0,5.0,3.2,12.2
