,article_w_version,Statement_Match_Rate,Type_Match_Rate,Combined_Statement_Type_Match_Rate,Name_Match_Rate,Type_Name_Match_Rate,Type_Correct_Name_Match_Rate,Title_Match_Rate,Justification_Match_Rate,Title_Justification_Join_Match_Rate,All_Attribute_Accuracy,LLM_Miss_Rate,LLM_Unique_Discover_Rate,Both_Found_Count,Match_Counts,LLM_Unique_Discover_Counts,Total_Unique_Sentences
91,23-black-landowners-11mins_vv2,0.625,0.7,0.4375,0.6,0.6,0.8571428571428571,0.6,0.6,0.8,0.375,0.375,0.058823529411764705,10.0,7.0,1.0,17.0
92,23-black-landowners-11mins_vv3,0.6875,0.6363636363636364,0.4375,0.6363636363636364,0.5454545454545454,0.8571428571428571,0.6363636363636364,0.36363636363636365,0.5454545454545454,0.375,0.3125,0.0,11.0,6.0,0.0,16.0
93,23-black-landowners-11mins_vv4,0.625,0.7,0.4375,0.6,0.6,0.8571428571428571,0.6,0.4,0.6,0.375,0.375,0.058823529411764705,10.0,6.0,1.0,17.0
94,23-black-landowners-11mins_vv5,0.625,0.7,0.4375,0.6,0.6,0.8571428571428571,0.6,0.6,0.8,0.375,0.375,0.058823529411764705,10.0,7.0,1.0,17.0
95,24-what-happens-to-migrants_avg,0.4363636363636364,1.0,0.4363636363636364,0.65,0.65,0.65,0.65,0.225,0.875,0.2909090909090909,0.5636363636363636,0.12564102564102567,4.8,4.2,1.6,12.6
96,24-what-happens-to-migrants_vv1,0.36363636363636365,1.0,0.36363636363636365,0.5,0.5,0.5,0.5,0.25,0.75,0.18181818181818182,0.6363636363636364,0.15384615384615385,4.0,3.0,2.0,13.0
97,24-what-happens-to-migrants_vv2,0.7272727272727273,1.0,0.7272727272727273,0.75,0.75,0.75,0.75,0.125,0.875,0.5454545454545454,0.2727272727272727,0.15384615384615385,8.0,7.0,2.0,13.0
98,24-what-happens-to-migrants_vv3,0.36363636363636365,1.0,0.36363636363636365,0.75,0.75,0.75,0.75,0.25,1.0,0.2727272727272727,0.6363636363636364,0.08333333333333333,4.0,4.0,1.0,12.0
99,24-what-happens-to-migrants_vv4,0.36363636363636365,1.0,0.36363636363636365,0.5,0.5,0.5,0.5,0.25,0.75,0.18181818181818182,0.6363636363636364,0.15384615384615385,4.0,3.0,2.0,13.0
100,24-what-happens-to-migrants_vv5,0.36363636363636365,1.0,0.36363636363636365,0.75,0.75,0.75,0.75,0.25,1.0,0.2727272727272727,0.6363636363636364,0.08333333333333333,4.0,4.0,1.0,12.0
101,25-ballot-access-trans_avg,0.3945945945945946,1.0,0.3945945945945946,0.8566666666666667,0.8566666666666667,0.8566666666666667,0.8566666666666667,0.6208333333333333,0.6208333333333333,0.2756756756756757,0.6054054054054054,0.0,14.6,12.8,0.0,37.0
102,25-ballot-access-trans_vv1,0.43243243243243246,1.0,0.43243243243243246,0.9375,0.9375,0.9375,0.9375,0.625,0.625,0.32432432432432434,0.5675675675675675,0.0,16.0,15.0,0.0,37.0
103,25-ballot-access-trans_vv2,0.40540540540540543,1.0,0.40540540540540543,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.6666666666666666,0.6666666666666666,0.32432432432432434,0.5945945945945946,0.0,15.0,14.0,0.0,37.0
104,25-ballot-access-trans_vv3,0.2702702702702703,1.0,0.2702702702702703,0.6,0.6,0.6,0.6,0.5,0.5,0.10810810810810811,0.7297297297297297,0.0,10.0,6.0,0.0,37.0
105,25-ballot-access-trans_vv4,0.43243243243243246,1.0,0.43243243243243246,0.875,0.875,0.875,0.875,0.6875,0.6875,0.2972972972972973,0.5675675675675675,0.0,16.0,14.0,0.0,37.0
106,25-ballot-access-trans_vv5,0.43243243243243246,1.0,0.43243243243243246,0.9375,0.9375,0.9375,0.9375,0.625,0.625,0.32432432432432434,0.5675675675675675,0.0,16.0,15.0,0.0,37.0
107,26-biden-harris-11M_avg,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6,1.0,0.0,0.5,1.0,1.0,1.0,2.0
108,26-biden-harris-11M_vv1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,2.0
109,26-biden-harris-11M_vv2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,2.0
110,26-biden-harris-11M_vv3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,2.0
111,26-biden-harris-11M_vv4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,1.0,1.0,1.0,2.0
